YEAR,MO,DY,HR,PRECTOTCORR,T2M,T2MDEW
2022,6,29,22,0.09,19.35,18.96

2022,6,29,23,0.05,18.73,18.73

2022,6,30,0,0.02,18.21,18.21

2022,6,30,1,0.01,17.75,17.75

2022,6,30,2,0.01,17.48,17.37

2022,6,30,3,0.0,17.07,16.72

2022,6,30,4,0.0,16.62,16.14

2022,6,30,5,0.0,17.75,16.27

2022,6,30,6,0.0,19.5,16.68

2022,6,30,7,0.0,21.87,16.77

2022,6,30,8,0.0,23.26,16.27

2022,6,30,9,0.0,24.15,16.31

2022,6,30,10,0.0,25.05,16.53

2022,6,30,11,0.0,26.19,16.84

2022,6,30,12,0.0,26.89,17.02

2022,6,30,13,0.0,27.43,17.13

2022,6,30,14,0.0,27.74,17.26

2022,6,30,15,0.0,27.8,17.54

2022,6,30,16,0.0,28.21,18.25

2022,6,30,17,0.0,27.69,17.98

2022,6,30,18,0.0,25.26,19.24
